2026-02-04 15:53:39,451 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Franka_Research_3_v2_Link_Elbow_02-2
2026-02-04 15:53:39,452 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Franka_Research_3_v2_Link_Elbow_02-2
2026-02-04 15:53:39,452 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Franka_Research_3_v2_Link_Elbow_02-2
2026-02-04 15:53:39,452 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Franka_Research_3_v2_Link_Wrist-1
2026-02-04 15:53:39,452 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Franka_Research_3_v2_Link_Wrist-1
2026-02-04 15:53:39,453 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Franka_Research_3_v2_Link_Wrist-1
2026-02-04 15:53:39,453 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Franka_Research_3_v2_Link_Flange-1
2026-02-04 15:53:39,453 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Franka_Research_3_v2_Link_Flange-1
2026-02-04 15:53:39,454 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Franka_Research_3_v2_Link_Flange-1
2026-02-04 15:53:39,454 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wrist_Assembling-1
2026-02-04 15:53:39,454 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Wrist_Assembling-1
2026-02-04 15:53:39,455 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wrist_Assembling-1
2026-02-04 15:53:39,455 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Franka_Hand_Reasearch_FR3_movable-1
2026-02-04 15:53:39,455 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Franka_Hand_Reasearch_FR3_movable-1
2026-02-04 15:53:39,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Franka_Hand_Reasearch_FR3_movable-1
2026-02-04 15:53:39,892 INFO  SwAddin.cs: 339 - Loading config tree
2026-02-04 15:53:39,895 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-02-04 15:53:39,899 INFO  SwAddin.cs: 344 - Showing property manager
2026-02-04 15:54:06,169 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-04 15:54:17,396 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-04 15:54:17,892 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-04 15:54:18,336 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-04 15:54:18,784 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-04 15:54:19,201 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-04 15:55:07,458 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-04 15:55:40,803 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-04 15:55:45,254 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
